id,ts,tastant,experiment,date,procedure,state,subject,trial
101,65288,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac06,1
103,123288,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac06,2
101,181288,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac06,3
101,239288,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac06,4
102,297288,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac06,5
101,355288,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac06,6
102,413288,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac06,7
101,471288,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac06,8
102,529288,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac06,9
102,587288,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac06,10
103,645288,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac06,11
101,703288,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac06,12
102,761288,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac06,13
101,819288,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac06,14
102,877288,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac06,15
102,935288,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac06,16
102,993288,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac06,17
101,1051288,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac06,18
102,1109288,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac06,19
103,1167288,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac06,20
101,1225288,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac06,21
102,1283288,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac06,22
102,1341288,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac06,23
102,1399288,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac06,24
102,1457288,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac06,25
103,1515288,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac06,26
103,1573288,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac06,27
101,1631288,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac06,28
103,1689288,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac06,29
103,1747288,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac06,30
103,1805288,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac06,31
101,1863288,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac06,32
101,1921288,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac06,33
101,1979288,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac06,34
101,2037288,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac06,35
101,2095288,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac06,36
102,2153288,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac06,37
101,2211288,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac06,38
101,2269288,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac06,39
103,2327288,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac06,40
102,2385288,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac06,41
102,2443288,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac06,42
103,2501288,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac06,43
103,2559288,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac06,44
101,2617288,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac06,45
101,2675288,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac06,46
103,2733288,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac06,47
102,2791288,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac06,48
102,2849288,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac06,49
103,2907288,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac06,50
101,2965288,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac06,51
102,3023288,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac06,52
102,3081288,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac06,53
101,3139288,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac06,54
103,3197288,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac06,55
101,3255288,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac06,56
101,3313288,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac06,57
103,3371288,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac06,58
103,3429288,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac06,59
101,3487288,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac06,60
102,63641,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac07,1
102,121641,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac07,2
102,179641,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac07,3
101,237641,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac07,4
103,295641,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac07,5
101,353641,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac07,6
102,411641,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac07,7
103,469641,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac07,8
101,527641,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac07,9
101,585641,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac07,10
101,643641,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac07,11
103,701641,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac07,12
102,759641,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac07,13
102,817641,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac07,14
103,875641,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac07,15
101,933641,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac07,16
101,991641,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac07,17
101,1049641,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac07,18
102,1107641,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac07,19
102,1165641,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac07,20
101,1223641,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac07,21
103,1281641,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac07,22
103,1339641,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac07,23
103,1397641,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac07,24
102,1455641,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac07,25
102,1513641,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac07,26
103,1571641,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac07,27
103,1629641,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac07,28
101,1687641,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac07,29
103,1745641,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac07,30
101,1803641,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac07,31
103,1861641,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac07,32
101,1919641,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac07,33
102,1977641,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac07,34
101,2035641,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac07,35
101,2093641,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac07,36
102,2151641,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac07,37
103,2209641,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac07,38
101,2267641,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac07,39
101,2325641,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac07,40
102,2383641,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac07,41
102,2441641,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac07,42
101,2499641,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac07,43
101,2557641,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac07,44
102,2615641,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac07,45
103,2673641,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac07,46
103,2731641,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac07,47
101,2789641,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac07,48
103,2847641,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac07,49
101,2905641,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac07,50
103,2963641,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac07,51
102,3021641,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac07,52
103,3079641,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac07,53
102,3137641,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac07,54
101,3195641,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac07,55
103,3253641,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac07,56
103,3311641,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac07,57
102,3369641,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac07,58
102,3427641,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac07,59
103,3485641,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac07,60
102,65068,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac02,1
102,123068,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac02,2
102,181068,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac02,3
101,239068,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac02,4
103,297068,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac02,5
101,355068,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac02,6
102,413068,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac02,7
103,471068,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac02,8
101,529068,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac02,9
101,587068,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac02,10
101,645068,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac02,11
103,703068,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac02,12
102,761068,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac02,13
102,819068,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac02,14
103,877068,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac02,15
101,935068,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac02,16
101,993068,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac02,17
101,1051068,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac02,18
102,1109068,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac02,19
102,1167068,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac02,20
101,1225068,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac02,21
103,1283068,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac02,22
103,1341068,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac02,23
103,1399068,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac02,24
102,1457068,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac02,25
102,1515068,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac02,26
103,1573068,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac02,27
103,1631068,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac02,28
101,1689068,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac02,29
103,1747068,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac02,30
101,1805068,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac02,31
103,1863068,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac02,32
101,1921068,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac02,33
102,1979068,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac02,34
101,2037068,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac02,35
101,2095068,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac02,36
102,2153068,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac02,37
103,2211068,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac02,38
101,2269068,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac02,39
101,2327068,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac02,40
102,2385068,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac02,41
102,2443068,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac02,42
101,2501068,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac02,43
101,2559068,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac02,44
102,2617068,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac02,45
103,2675068,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac02,46
103,2733068,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac02,47
101,2791068,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac02,48
103,2849068,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac02,49
101,2907068,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac02,50
103,2965068,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac02,51
102,3023068,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac02,52
103,3081068,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac02,53
102,3139068,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac02,54
101,3197068,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac02,55
103,3255068,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac02,56
103,3313068,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac02,57
102,3371068,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac02,58
102,3429068,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac02,59
103,3487068,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac02,60
101,64119,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac03,1
103,122119,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac03,2
101,180119,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac03,3
101,238119,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac03,4
102,296119,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac03,5
101,354119,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac03,6
102,412119,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac03,7
101,470119,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac03,8
102,528119,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac03,9
102,586119,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac03,10
103,644119,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac03,11
101,702119,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac03,12
102,760119,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac03,13
101,818119,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac03,14
102,876119,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac03,15
102,934119,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac03,16
102,992119,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac03,17
101,1050119,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac03,18
102,1108119,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac03,19
103,1166119,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac03,20
101,1224119,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac03,21
102,1282119,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac03,22
102,1340119,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac03,23
102,1398119,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac03,24
102,1456119,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac03,25
103,1514119,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac03,26
103,1572119,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac03,27
101,1630119,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac03,28
103,1688119,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac03,29
103,1746119,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac03,30
102,64708,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac03,31
102,122708,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac03,32
102,180708,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac03,33
101,238708,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac03,34
103,296708,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac03,35
101,354708,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac03,36
102,412708,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac03,37
103,470708,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac03,38
101,528708,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac03,39
101,586708,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac03,40
101,644708,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac03,41
103,702708,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac03,42
102,760708,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac03,43
102,818708,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac03,44
103,876708,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac03,45
101,934708,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac03,46
101,992708,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac03,47
101,1050708,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac03,48
102,1108708,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac03,49
102,1166708,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac03,50
101,1224708,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac03,51
103,1282708,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac03,52
103,1340708,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac03,53
103,1398708,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac03,54
102,1456708,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac03,55
102,1514708,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac03,56
103,1572708,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac03,57
103,1630708,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac03,58
101,1688708,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac03,59
103,1746708,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac03,60
102,64327,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac04,1
102,122327,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac04,2
102,180327,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac04,3
101,238327,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac04,4
103,296327,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac04,5
101,354327,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac04,6
102,412327,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac04,7
103,470327,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac04,8
101,528327,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac04,9
101,586327,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac04,10
101,644327,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac04,11
103,702327,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac04,12
102,760327,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac04,13
102,818327,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac04,14
103,876327,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac04,15
101,934327,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac04,16
101,992327,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac04,17
101,1050327,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac04,18
102,1108327,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac04,19
102,1166327,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac04,20
101,1224327,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac04,21
103,1282327,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac04,22
103,1340327,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac04,23
103,1398327,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac04,24
102,1456327,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac04,25
102,1514327,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac04,26
103,1572327,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac04,27
103,1630327,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac04,28
101,1688327,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac04,29
103,1746327,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac04,30
101,1804327,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac04,31
103,1862327,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac04,32
101,1920327,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac04,33
102,1978327,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac04,34
101,2036327,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac04,35
101,2094327,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac04,36
102,2152327,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac04,37
103,2210327,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac04,38
101,2268327,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac04,39
101,2326327,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac04,40
102,2384327,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac04,41
102,2442327,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac04,42
101,2500327,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac04,43
101,2558327,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac04,44
102,2616327,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac04,45
103,2674327,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac04,46
103,2732327,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac04,47
101,2790327,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac04,48
103,2848327,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac04,49
101,2906327,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac04,50
103,2964327,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac04,51
102,3022327,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac04,52
103,3080327,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac04,53
102,3138327,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac04,54
101,3196327,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac04,55
103,3254327,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac04,56
103,3312327,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac04,57
102,3370327,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac04,58
102,3428327,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac04,59
103,3486327,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac04,60
102,67198,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac05,1
102,125198,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac05,2
102,183198,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac05,3
101,241198,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac05,4
103,299198,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac05,5
101,357198,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac05,6
102,415198,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac05,7
103,473198,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac05,8
101,531198,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac05,9
101,589198,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac05,10
101,647198,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac05,11
103,705198,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac05,12
102,763198,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac05,13
102,821198,quinine (10mM),aaa,2020-05-12,d01_replete,replete_baseline,aac05,14
103,879198,nacl (0.5M),aaa,2020-05-12,d01_replete,replete_baseline,aac05,15
101,937198,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac05,16
101,995198,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac05,17
101,1053198,sucrose (20%),aaa,2020-05-12,d01_replete,replete_baseline,aac05,18
